City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Ilo,PE,2020-11-03 02:02:29,-17.64,-71.34,63.88,78,82,4.41
305,Paringao,PH,2020-11-03 02:02:29,16.57,120.32,83.57,66,90,3.33
306,Labuhan,ID,2020-11-03 02:02:29,-6.88,112.21,84.16,69,100,5.44
307,Cooma,AU,2020-11-03 02:02:29,-36.23,149.13,66.2,52,0,4.7
308,Bireun,ID,2020-11-03 02:02:29,5.2,96.7,82.76,71,42,0.83
309,Katsuura,JP,2020-11-03 02:02:29,35.13,140.3,64.99,87,75,4.7
310,Ribeira Grande,PT,2020-11-03 02:02:29,38.52,-28.7,62.37,65,99,16.82
311,Grootfontein,NA,2020-11-03 02:02:30,-19.57,18.12,70.56,52,2,6.35
312,Chapais,CA,2020-11-03 02:02:30,49.78,-74.85,15.8,100,90,3.02
313,San Quintin,MX,2020-11-03 02:02:30,30.48,-115.95,65.55,81,0,8.19
314,Kaohsiung,TW,2020-11-03 02:02:30,22.62,120.31,82.4,58,40,6.93
315,Mahanoro,MG,2020-11-03 02:02:30,-19.9,48.8,69.89,72,100,3.04
316,Araguacu,BR,2020-11-03 02:02:31,-12.93,-49.83,72.25,87,74,1.86
317,Lasa,IT,2020-11-03 02:02:31,46.62,10.7,42.8,100,40,4.7
318,San Cristobal,VE,2020-11-03 01:58:22,7.77,-72.22,67.77,92,99,1.95
319,Boljevac,RS,2020-11-03 02:02:33,43.83,21.95,54.0,8,100,3.62
320,Kupang,ID,2020-11-03 02:02:33,-10.17,123.58,90.07,45,94,1.92
321,Rio Gallegos,AR,2020-11-03 02:01:28,-51.62,-69.22,55.4,76,0,3.36
322,Kampong Thum,KH,2020-11-03 02:02:33,12.71,104.89,78.13,72,53,5.59
323,Sabha,LY,2020-11-03 02:01:07,27.04,14.43,60.46,67,0,9.75
324,Pemangkat,ID,2020-11-03 02:02:34,1.17,108.97,82.53,78,88,7.52
325,Baruun-Urt,MN,2020-11-03 02:02:34,46.68,113.28,20.89,69,0,11.32
326,Singapore,SG,2020-11-03 01:58:25,1.29,103.85,82.4,94,40,4.7
327,Genhe,CN,2020-11-03 02:02:34,50.78,121.52,15.19,82,0,8.88
328,Suez,EG,2020-11-03 02:02:34,29.97,32.53,67.17,72,2,6.33
329,Constitucion,CL,2020-11-03 02:02:34,-35.33,-72.42,52.02,90,66,9.69
330,Marystown,CA,2020-11-03 02:02:34,47.17,-55.15,50.05,76,100,19.73
331,Aksarka,RU,2020-11-03 02:02:36,66.56,67.8,27.77,97,100,12.28
332,Ramshir,IR,2020-11-03 02:02:36,30.89,49.41,60.8,67,0,1.97
333,Bloomingdale,US,2020-11-03 02:01:45,27.89,-82.24,63.0,67,1,4.7
334,Sayyan,YE,2020-11-03 02:02:36,15.17,44.32,43.59,51,0,4.68
335,Orotukan,RU,2020-11-03 02:02:37,62.27,151.7,7.18,92,100,4.52
336,Nelson Bay,AU,2020-11-03 02:02:37,-32.72,152.15,73.0,60,75,16.11
337,Tucuman,AR,2020-11-03 02:00:40,-26.82,-65.22,73.4,43,0,5.82
338,Roald,NO,2020-11-03 02:02:37,62.58,6.13,46.4,81,100,12.75
339,Anuchino,RU,2020-11-03 02:02:37,43.96,133.05,31.14,79,100,11.25
340,Bom Jesus,BR,2020-11-03 02:00:36,-9.07,-44.36,72.7,93,100,3.36
341,Severo-Kurilsk,RU,2020-11-03 02:02:37,50.68,156.12,43.77,88,100,29.51
342,Quang Ngai,VN,2020-11-03 02:02:37,15.12,108.8,78.17,80,80,11.16
343,Miquelon,PM,2020-11-03 02:02:38,47.1,-56.38,49.21,72,100,34.45
344,Saint-Louis,SN,2020-11-03 02:02:06,16.33,-15.0,86.11,14,100,8.86
345,Arnedo,ES,2020-11-03 02:02:38,42.22,-2.1,57.2,76,90,4.7
346,Uvalde,US,2020-11-03 02:02:38,29.37,-99.77,60.8,26,1,6.93
347,Pasni,PK,2020-11-03 02:02:38,25.26,63.47,72.61,28,0,8.88
348,Praya,CV,2020-11-03 02:02:38,14.92,-23.51,78.8,54,0,10.29
349,Kaduqli,SD,2020-11-03 02:02:38,11.02,29.72,79.09,40,6,3.89
350,Araouane,ML,2020-11-03 02:02:39,18.9,-3.53,81.12,16,100,7.34
351,Plouzane,FR,2020-11-03 02:02:39,48.38,-4.62,50.0,76,75,23.04
352,Katherine,AU,2020-11-03 02:02:39,-14.47,132.27,98.6,30,100,3.36
353,Namatanai,PG,2020-11-03 02:02:39,-3.67,152.43,85.06,71,80,4.18
354,Khargone,IN,2020-11-03 02:02:39,21.82,75.6,69.3,46,0,4.74
355,Zgierz,PL,2020-11-03 01:58:55,51.86,19.41,55.99,100,75,2.24
356,Burnie,AU,2020-11-03 02:02:39,-41.07,145.92,64.99,76,85,8.01
357,Barra Patuca,HN,2020-11-03 02:02:39,15.8,-84.28,77.45,87,100,30.49
358,Batagay,RU,2020-11-03 02:02:40,67.63,134.63,-11.34,84,27,3.71
359,Ulcinj,ME,2020-11-03 02:02:40,41.93,19.22,57.2,82,0,2.24
360,Grande Prairie,CA,2020-11-03 02:00:20,55.17,-118.8,53.6,50,40,14.99
361,Aklavik,CA,2020-11-03 02:02:40,68.22,-135.01,1.4,77,100,5.82
362,Saint George,US,2020-11-03 02:00:05,37.1,-113.58,68.0,29,1,1.52
363,Minna,NG,2020-11-03 02:02:40,9.61,6.56,73.98,46,81,3.62
364,Rocha,UY,2020-11-03 02:02:26,-34.48,-54.33,52.47,94,0,4.05
365,Vostok,RU,2020-11-03 02:02:40,46.49,135.88,21.27,93,100,10.38
366,Ilulissat,GL,2020-11-03 02:00:59,69.22,-51.1,19.4,57,100,27.51
367,Flinders,AU,2020-11-03 02:00:40,-34.58,150.86,73.99,63,0,5.01
368,Fortuna,US,2020-11-03 01:59:04,40.6,-124.16,50.0,100,90,6.93
369,Bam,IR,2020-11-03 02:02:41,29.11,58.36,54.57,37,0,4.12
370,Todos Santos,MX,2020-11-03 02:02:42,23.45,-110.22,80.01,65,39,3.06
371,Myrtle Beach,US,2020-11-03 01:59:56,33.69,-78.89,44.6,65,1,6.17
372,Kerema,PG,2020-11-03 02:02:42,-7.96,145.78,78.66,85,100,2.57
373,Ayan,RU,2020-11-03 02:02:42,56.45,138.17,16.0,95,51,25.19
374,Prince George,CA,2020-11-03 01:57:53,53.92,-122.75,48.2,61,75,16.11
375,Kagadi,UG,2020-11-03 02:02:43,0.96,30.8,60.58,96,100,2.8
376,Kosonsoy,UZ,2020-11-03 02:02:44,41.26,71.55,39.2,48,0,4.7
377,Saint-Leu,RE,2020-11-03 02:02:44,-21.15,55.28,68.0,60,75,6.93
378,Bud,US,2020-11-03 02:02:44,39.45,-86.18,43.0,46,12,10.71
379,Dalhousie,IN,2020-11-03 02:02:44,32.53,75.98,50.61,44,0,5.66
380,Amahai,ID,2020-11-03 02:02:44,-3.33,128.92,80.46,78,100,1.32
381,Sidi Ali,DZ,2020-11-03 02:02:44,36.1,0.42,61.5,60,0,0.51
382,Ifakara,TZ,2020-11-03 02:02:44,-8.13,36.68,73.0,79,70,5.53
383,Kungurtug,RU,2020-11-03 02:02:45,50.6,97.52,24.28,83,95,0.27
384,Shahr-E Kord,IR,2020-11-03 02:02:45,32.33,50.86,26.6,32,0,4.7
385,Saint-Francois,FR,2020-11-03 02:02:45,46.42,3.91,53.6,81,90,6.93
386,Alofi,NU,2020-11-03 02:00:59,-19.06,-169.92,78.8,83,92,20.8
387,Kizukuri,JP,2020-11-03 02:02:45,40.81,140.39,57.99,70,75,8.05
388,Ahipara,NZ,2020-11-03 02:02:45,-35.17,173.17,70.25,68,100,13.2
389,Soledar,UA,2020-11-03 02:02:45,48.68,38.09,47.59,85,84,4.59
390,Walvis Bay,NA,2020-11-03 02:02:45,-22.96,14.51,57.0,81,0,2.24
391,Torgau,DE,2020-11-03 02:02:46,51.57,13.0,59.0,82,75,6.93
392,Kumano,JP,2020-11-03 02:02:46,34.34,132.59,62.6,62,20,2.24
393,Rundu,NA,2020-11-03 02:01:57,-17.93,19.77,68.49,69,50,4.07
394,Sovetskiy,RU,2020-11-03 02:02:46,61.36,63.58,25.23,96,25,6.33
395,Shimoda,JP,2020-11-03 02:02:47,34.67,138.95,64.4,93,40,8.05
396,Byron Bay,AU,2020-11-03 02:02:47,-28.65,153.62,73.99,60,75,18.34
397,Sistranda,NO,2020-11-03 02:02:47,63.73,8.83,44.6,93,75,13.87
398,Madison Heights,US,2020-11-03 02:02:47,42.49,-83.11,46.4,28,1,12.75
399,Santa Isabel Do Rio Negro,BR,2020-11-03 02:02:47,-0.41,-65.02,77.99,79,69,2.21
400,Jibuti,DJ,2020-11-03 02:02:47,11.5,42.5,78.8,65,40,13.29
401,Mayskiy,RU,2020-11-03 02:02:47,47.69,40.1,50.0,93,40,8.95
402,Mutoko,ZW,2020-11-03 02:02:47,-17.4,32.23,62.01,82,2,4.05
403,Acajutla,SV,2020-11-03 02:01:48,13.59,-89.83,79.61,69,100,6.04
404,Sola,VU,2020-11-03 02:02:48,-13.88,167.55,80.92,77,100,6.33
405,Darab,IR,2020-11-03 02:02:48,28.75,54.54,51.58,46,0,1.59
406,Pio Xii,BR,2020-11-03 02:02:48,-3.83,-45.15,78.96,79,87,3.87
407,Vangaindrano,MG,2020-11-03 02:02:48,-23.35,47.6,68.86,81,100,4.65
408,Urengoy,RU,2020-11-03 01:59:56,65.97,78.37,19.11,97,97,10.54
409,Amapa,BR,2020-11-03 02:02:00,1.0,-52.0,73.65,94,78,5.57
410,Brownsville,US,2020-11-03 02:02:48,25.9,-97.5,69.8,68,75,4.7
411,Panalingaan,PH,2020-11-03 02:02:49,8.78,117.42,85.03,69,99,7.76
412,Puerto Colombia,CO,2020-11-03 02:02:49,10.99,-74.95,82.4,83,40,4.7
413,Iranshahr,IR,2020-11-03 02:02:49,27.2,60.68,54.81,35,0,1.45
414,Pochutla,MX,2020-11-03 02:02:49,15.74,-96.47,80.6,74,20,3.62
415,Bulawayo,ZW,2020-11-03 02:02:49,-20.15,28.58,65.39,70,86,8.28
416,Waingapu,ID,2020-11-03 02:00:53,-9.66,120.26,87.39,61,83,10.71
417,Fallon,US,2020-11-03 02:02:50,39.47,-118.78,62.6,17,20,9.17
418,Bara,NG,2020-11-03 02:02:50,10.37,10.73,76.26,31,56,8.52
419,Salinas,US,2020-11-03 01:57:51,36.68,-121.66,64.99,63,1,9.17
420,Pong,TH,2020-11-03 02:02:51,19.15,100.28,77.0,94,0,0.89
421,Dolores,AR,2020-11-03 02:02:51,-36.31,-57.68,52.23,93,0,6.13
422,Deputatskiy,RU,2020-11-03 02:02:51,69.3,139.9,-10.71,82,9,2.17
423,Makakilo City,US,2020-11-03 02:02:51,21.35,-158.09,87.8,66,40,8.05
424,Kettering,US,2020-11-03 02:02:51,39.69,-84.17,42.01,30,1,10.29
425,Vryburg,ZA,2020-11-03 02:02:32,-26.96,24.73,66.56,64,99,9.66
426,Mae Sot,TH,2020-11-03 02:02:51,16.72,98.57,78.8,88,75,1.79
427,Puerto Rico,AR,2020-11-03 02:02:52,-26.8,-55.02,65.34,51,100,2.93
428,Rincon,US,2020-11-03 02:02:53,32.3,-81.24,48.2,70,1,2.82
429,Carira,BR,2020-11-03 02:02:53,-10.36,-37.7,69.85,99,100,6.38
430,Opotiki,NZ,2020-11-03 02:02:53,-38.08,177.28,64.99,75,100,8.01
431,Kamenka,RU,2020-11-03 02:02:53,51.32,42.77,37.0,93,0,7.43
432,Ketchikan,US,2020-11-03 02:00:00,55.34,-131.65,48.2,93,90,5.82
433,Miramar,US,2020-11-03 02:02:54,25.99,-80.23,75.0,60,75,20.8
434,Kommunisticheskiy,RU,2020-11-03 02:02:54,61.68,64.48,24.39,98,57,6.82
435,Strezhevoy,RU,2020-11-03 02:02:54,60.73,77.59,24.8,92,90,4.47
436,Broome,US,2020-11-03 02:02:54,42.25,-75.83,37.99,93,90,10.29
437,Tiling,PH,2020-11-03 02:02:54,9.97,122.65,84.61,74,100,7.61
438,Mount Isa,AU,2020-11-03 02:02:54,-20.73,139.5,100.4,13,0,16.11
439,Yulara,AU,2020-11-03 02:02:55,-25.24,130.99,95.0,12,0,13.87
440,Cockburn Town,TC,2020-11-03 02:02:55,21.46,-71.14,82.72,81,100,15.28
441,Aguimes,ES,2020-11-03 02:02:55,27.91,-15.45,71.6,68,75,16.11
442,Mandiana,GN,2020-11-03 02:02:55,10.63,-8.68,75.04,48,8,0.92
443,Adilcevaz,TR,2020-11-03 02:02:55,38.8,42.73,53.6,46,40,3.36
444,Keti Bandar,PK,2020-11-03 02:02:55,24.14,67.45,76.5,57,0,8.01
445,Nijar,ES,2020-11-03 01:58:09,36.97,-2.21,53.6,87,0,4.7
446,Taltal,CL,2020-11-03 02:02:56,-25.4,-70.48,59.25,60,7,4.97
447,Lensk,RU,2020-11-03 02:02:56,60.73,114.93,16.74,94,100,6.22
448,Turkistan,KZ,2020-11-03 02:02:56,43.0,68.0,40.28,65,0,4.76
449,Ewa Beach,US,2020-11-03 01:59:43,21.32,-158.01,87.8,66,40,8.05
450,Ambon,ID,2020-11-03 02:02:56,-3.7,128.18,80.28,79,100,6.67
451,Northam,GB,2020-11-03 02:02:13,51.03,-4.22,46.0,92,100,1.99
452,Faya,SA,2020-11-03 02:02:56,18.39,42.45,55.4,30,0,4.7
453,Ayorou,NE,2020-11-03 02:02:56,14.73,0.92,79.16,17,1,7.31
454,Vikhorevka,RU,2020-11-03 02:02:57,56.12,101.16,28.4,92,75,6.71
455,Colares,PT,2020-11-03 02:02:57,38.8,-9.45,61.0,93,100,11.01
456,Inhambane,MZ,2020-11-03 02:02:57,-23.86,35.38,71.31,76,58,1.92
457,Buala,SB,2020-11-03 02:01:54,-8.14,159.59,79.81,82,100,4.97
458,Pokhara,NP,2020-11-03 02:02:57,28.23,83.98,69.93,40,0,4.03
459,Kautokeino,NO,2020-11-03 02:02:57,69.01,23.04,36.16,86,57,17.36
460,Bereda,ES,2020-11-03 02:02:57,43.27,-7.54,46.0,100,7,1.99
461,Moramanga,MG,2020-11-03 02:02:58,-18.93,48.2,58.3,81,99,1.07
462,Louga,RU,2020-11-03 02:02:58,58.74,29.85,45.07,81,100,14.16
463,Teguise,ES,2020-11-03 02:02:58,29.06,-13.56,68.0,77,20,3.36
464,Caravelas,BR,2020-11-03 02:02:58,-17.71,-39.25,72.14,74,100,13.15
465,Jalu,LY,2020-11-03 02:02:58,29.03,21.55,60.96,71,0,8.34
466,Wakkanai,JP,2020-11-03 02:02:58,45.41,141.67,48.2,42,75,18.34
467,Adrar,MR,2020-11-03 02:02:58,20.5,-10.07,78.69,18,100,9.15
468,Verkhnevilyuysk,RU,2020-11-03 02:02:58,63.45,120.32,8.69,86,100,7.83
469,San Francisco,US,2020-11-03 02:00:24,37.77,-122.42,69.01,72,20,21.92
470,Nikolskoye,RU,2020-11-03 02:02:59,59.7,30.79,45.0,81,75,15.66
471,Teresina,BR,2020-11-03 02:02:57,-5.09,-42.8,77.0,88,20,6.93
472,Sobolevo,RU,2020-11-03 02:02:59,54.43,31.9,39.99,96,33,3.85
473,Kichera,RU,2020-11-03 02:02:59,55.94,110.1,17.92,91,100,1.39
474,Salisbury,GB,2020-11-03 02:02:59,51.07,-1.8,42.8,86,26,8.05
475,Sibolga,ID,2020-11-03 02:02:59,1.74,98.78,83.75,62,100,1.36
476,Weatherford,US,2020-11-03 02:02:59,32.76,-97.8,59.0,62,0,8.1
477,Beira,MZ,2020-11-03 02:02:59,-19.84,34.84,69.8,94,20,3.36
478,Marawi,PH,2020-11-03 02:03:00,8.0,124.29,84.99,65,100,5.01
479,Republic,US,2020-11-03 02:01:47,37.12,-93.48,51.01,49,1,8.05
480,Permet,AL,2020-11-03 02:03:00,40.23,20.35,51.01,95,100,2.08
481,Kieta,PG,2020-11-03 02:00:18,-6.22,155.63,86.56,65,60,4.09
482,Tashkent,UZ,2020-11-03 01:59:56,41.26,69.22,41.0,38,0,4.7
483,Duverge,DO,2020-11-03 02:03:00,18.38,-71.52,78.26,78,100,2.33
484,Nome,US,2020-11-03 02:01:56,64.5,-165.41,23.0,79,90,3.36
485,Matara,LK,2020-11-03 02:03:00,5.95,80.54,80.6,76,69,4.68
486,La Ronge,CA,2020-11-03 02:03:01,55.1,-105.28,39.2,69,0,2.24
487,Marsaxlokk,MT,2020-11-03 02:03:01,35.84,14.54,64.0,87,40,3.36
488,Waipawa,NZ,2020-11-03 02:03:01,-41.41,175.52,55.99,93,100,10.29
489,Kuryk,KZ,2020-11-03 02:03:01,43.2,51.65,55.17,72,100,3.69
490,Tahoua,NE,2020-11-03 02:03:02,14.89,5.27,77.0,22,0,6.93
491,Kahului,US,2020-11-03 02:03:02,20.89,-156.47,89.6,55,40,19.46
492,Camacha,PT,2020-11-03 02:03:02,33.08,-16.33,69.8,77,40,8.05
493,Aasiaat,GL,2020-11-03 02:03:02,68.71,-52.87,14.29,87,100,16.98
494,Maceio,BR,2020-11-03 02:01:02,-9.67,-35.74,77.0,88,0,4.7
495,Honningsvag,NO,2020-11-03 02:02:40,70.98,25.97,45.97,84,68,21.81
496,Inirida,CO,2020-11-03 02:03:03,3.87,-67.92,74.88,93,95,2.26
497,Saint-Georges,GD,2020-11-03 02:03:03,12.06,-61.75,82.4,78,20,12.75
498,Erdemli,TR,2020-11-03 02:03:04,36.6,34.31,65.14,68,0,6.31
499,Fuerte Olimpo,PY,2020-11-03 02:03:05,-21.04,-57.87,73.44,59,1,3.51
500,Gat,IL,2020-11-03 02:02:01,31.61,34.76,66.99,92,1,2.53
501,Salinopolis,BR,2020-11-03 02:03:05,-0.61,-47.36,80.04,82,0,9.31
502,Merauke,ID,2020-11-03 02:01:06,-8.47,140.33,86.45,70,100,5.61
503,Udachnyy,RU,2020-11-03 02:03:05,66.42,112.4,6.8,84,90,6.71
504,Tabuk,PH,2020-11-03 02:03:05,17.42,121.44,76.5,84,99,8.16
505,Sorland,NO,2020-11-03 02:03:06,67.67,12.69,46.15,77,100,31.05
506,Taoudenni,ML,2020-11-03 02:03:06,22.68,-3.98,76.96,19,100,7.61
507,Sakakah,SA,2020-11-03 02:03:06,29.97,40.21,68.0,77,75,9.17
508,Seymchan,RU,2020-11-03 02:03:06,62.88,152.43,7.66,92,100,7.87
509,Ennis,IE,2020-11-03 02:03:06,52.84,-8.99,42.8,87,75,13.87
510,Chardara,KZ,2020-11-03 02:03:06,41.25,67.97,48.07,47,0,6.06
511,Lavrentiya,RU,2020-11-03 02:03:06,65.58,-171.0,21.16,87,31,3.31
512,Eyl,SO,2020-11-03 02:03:06,7.98,49.82,79.59,72,41,15.66
513,Brezovo,BG,2020-11-03 02:03:07,42.35,25.08,51.01,81,90,2.24
514,Vardo,NO,2020-11-03 02:03:07,70.37,31.11,45.84,80,96,33.51
515,Gobabis,NA,2020-11-03 02:03:08,-22.45,18.97,66.7,58,17,7.09
516,Hommersak,NO,2020-11-03 02:03:08,58.93,5.85,50.0,75,75,8.05
517,Marataizes,BR,2020-11-03 02:01:21,-21.04,-40.82,68.81,70,98,6.53
518,Pecos,US,2020-11-03 02:03:08,31.42,-103.49,66.2,29,1,12.75
519,Pangani,TZ,2020-11-03 02:03:08,-5.43,38.97,75.97,84,83,8.16
520,Sioux Lookout,CA,2020-11-03 02:03:08,50.1,-91.92,33.8,80,90,2.24
521,Jumla,NP,2020-11-03 02:03:09,29.27,82.18,49.86,47,0,5.61
522,Sinnamary,GF,2020-11-03 02:03:09,5.38,-52.95,77.63,87,84,9.01
523,Ust-Tsilma,RU,2020-11-03 02:03:09,65.44,52.15,30.25,88,32,8.99
524,Tocopilla,CL,2020-11-03 02:01:53,-22.09,-70.2,61.48,57,19,6.29
525,Hualmay,PE,2020-11-03 02:03:09,-11.1,-77.61,60.46,85,47,3.47
526,Tyachiv,UA,2020-11-03 02:03:09,48.01,23.57,46.4,100,100,2.24
527,Guaymas,MX,2020-11-03 02:03:09,27.93,-110.9,80.6,57,5,11.41
528,Kavaratti,IN,2020-11-03 02:03:09,10.57,72.64,82.17,70,0,5.77
529,Cedral,MX,2020-11-03 02:03:10,23.8,-100.73,53.64,65,0,14.2
530,Uruzgan,AF,2020-11-03 02:03:10,32.83,66.0,38.95,52,0,5.48
531,Antalaha,MG,2020-11-03 02:03:10,-14.9,50.28,68.9,80,84,4.25
532,Antofagasta,CL,2020-11-03 02:01:51,-23.65,-70.4,59.0,72,75,9.17
533,Teahupoo,PF,2020-11-03 02:03:10,-17.83,-149.27,84.2,70,20,21.92
534,Verkhnedneprovskiy,RU,2020-11-03 02:03:10,54.98,33.35,41.59,96,71,5.97
535,Barabai,ID,2020-11-03 02:03:10,-2.58,115.38,87.49,61,100,2.06
536,Shetpe,KZ,2020-11-03 02:03:10,44.17,52.12,53.64,38,100,6.6
537,Arman,RU,2020-11-03 02:03:10,59.7,150.17,35.56,90,100,22.77
538,Lokosovo,RU,2020-11-03 02:03:11,61.13,74.82,18.68,97,76,6.8
539,Naron,ES,2020-11-03 02:03:11,43.52,-8.15,57.0,93,75,5.82
540,Kununurra,AU,2020-11-03 02:03:11,-15.77,128.73,100.4,29,1,4.7
541,Moose Factory,CA,2020-11-03 02:03:11,51.26,-80.61,21.2,85,90,14.99
542,Tekeli,KZ,2020-11-03 02:03:11,44.83,78.82,38.5,59,23,5.91
543,Mareeba,AU,2020-11-03 02:03:11,-17.0,145.43,89.01,51,5,10.0
544,Wajir,KE,2020-11-03 02:03:11,1.75,40.06,74.3,86,100,10.02
545,Tingi,TZ,2020-11-03 02:03:11,-11.3,35.03,63.14,66,3,5.79
546,Grand Gaube,MU,2020-11-03 02:03:12,-20.01,57.66,68.0,80,40,3.0
547,Launceston,AU,2020-11-03 02:02:01,-41.45,147.17,78.01,53,2,18.34
548,Sault Sainte Marie,CA,2020-11-03 02:03:12,46.52,-84.33,44.6,65,1,17.22
549,Bonito,BR,2020-11-03 02:03:12,-21.12,-56.48,68.68,66,6,2.21
550,Ati,TD,2020-11-03 02:03:12,13.22,18.34,83.95,23,16,19.69
551,Gornyak,RU,2020-11-03 02:03:12,50.99,81.47,30.04,97,100,5.14
552,Yar-Sale,RU,2020-11-03 02:03:12,66.83,70.83,18.25,97,26,8.81
553,Dingle,PH,2020-11-03 02:01:43,11.0,122.67,84.97,76,100,9.26
554,Sawtell,AU,2020-11-03 02:03:14,-30.38,153.1,71.6,53,75,17.22
555,Lashio,MM,2020-11-03 02:03:14,22.93,97.75,69.91,94,72,0.51
556,Qasigiannguit,GL,2020-11-03 02:03:14,68.82,-51.19,19.4,57,100,27.51
557,Gasa,PS,2020-11-03 02:03:14,31.5,34.47,68.0,72,40,4.7
558,Cururupu,BR,2020-11-03 02:00:18,-1.83,-44.87,76.41,89,8,3.53
559,Cap Malheureux,MU,2020-11-03 02:03:14,-19.98,57.61,68.0,80,35,3.0
